max_altitude,rise_azimuth,set_azimuth,archived,experimental,year,station_lat,station_lng,station_alt,horizon,station_status,duration_seconds,hour_of_day,day_of_week,month,day_of_year,week_of_year,altitude_squared,altitude_log,hour_sin,hour_cos,month_sin,month_cos,abs_latitude,true_label,predicted_label,error_type
34.0,7.0,96.0,0,0,2025,40.164,-105.093,1626,0,2,180.0,12,3,9,268,39,1156.0,3.555348061489413,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,40.164,0.0,1.0,False Positive
22.0,225.0,309.0,1,0,2022,48.2662,11.6683,495,15,2,268.0,21,3,2,41,6,484.0,3.1354942159291497,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,48.2662,1.0,0.0,False Negative
33.0,3.0,216.0,1,0,2023,41.436,-87.038,240,0,2,737.0,18,4,10,286,41,1089.0,3.5263605246161616,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001,41.436,1.0,0.0,False Negative
73.0,30.0,180.0,0,0,2025,63.854,20.208,35,10,2,180.0,19,6,8,222,32,5329.0,4.30406509320417,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,63.854,0.0,1.0,False Positive
23.0,0.0,226.0,0,0,2025,46.52,6.565,411,15,0,651.0,11,5,1,18,3,529.0,3.1780538303479458,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,46.52,0.0,1.0,False Positive
80.0,12.0,201.0,0,0,2025,45.462,-122.727,145,10,0,666.0,18,3,2,51,8,6400.0,4.394449154672439,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,45.462,0.0,1.0,False Positive
58.0,3.0,217.0,0,0,2025,52.487,13.475,23,20,2,352.0,23,4,4,94,14,3364.0,4.07753744390572,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,52.487,1.0,0.0,False Negative
8.0,237.0,312.0,1,0,2023,48.886,8.693,337,3,0,362.0,18,2,11,305,44,64.0,2.19722457733622,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,48.886,0.0,1.0,False Positive
20.0,343.0,249.0,0,0,2025,49.249358,16.616025,380,10,2,329.0,22,4,6,164,24,400.0,3.044522437723423,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,49.249358,1.0,0.0,False Negative
82.0,245.0,58.0,1,0,2024,-27.492,153.069,29,20,2,266.0,15,5,9,265,38,6724.0,4.418840607796598,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,27.492,0.0,1.0,False Positive
27.0,0.0,251.0,0,0,2025,49.732,7.336,480,0,0,355.0,4,3,7,205,30,729.0,3.332204510175204,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,49.732,0.0,1.0,False Positive
66.0,320.0,129.0,0,0,2025,-38.28,-57.854,10,20,2,725.0,19,5,8,214,31,4356.0,4.204692619390966,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,38.28,0.0,1.0,False Positive
13.0,236.0,347.0,1,0,2024,-27.492,153.069,29,20,2,634.0,4,4,7,194,28,169.0,2.6390573296152584,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,27.492,0.0,1.0,False Positive
47.0,194.0,327.0,0,1,2024,41.57,-87.812,200,10,0,328.0,9,5,11,335,48,2209.0,3.871201010907891,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,41.57,1.0,0.0,False Negative
83.0,311.0,139.0,1,0,2024,50.77,-2.02,60,20,2,353.0,14,1,8,226,33,6889.0,4.430816798843313,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,50.77,1.0,0.0,False Negative
31.0,191.0,339.0,0,0,2025,52.74,-6.89,159,10,2,732.0,1,5,8,228,33,961.0,3.4657359027997265,0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004,52.74,0.0,1.0,False Positive
83.0,243.0,68.0,1,1,2023,35.718,139.765,25,10,0,384.0,20,2,2,46,7,6889.0,4.430816798843313,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,35.718,1.0,0.0,False Negative
36.0,291.0,138.0,0,0,2024,48.033,17.387,124,1,2,635.0,6,3,12,361,52,1296.0,3.610917912644224,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,48.033,1.0,0.0,False Negative
25.0,16.0,238.0,0,0,2025,63.854,20.208,35,0,2,652.0,14,2,8,218,32,625.0,3.258096538021482,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,63.854,1.0,0.0,False Negative
83.0,13.0,198.0,1,0,2024,52.0,4.2,13,0,2,769.0,2,4,7,201,29,6889.0,4.430816798843313,0.4999999999999999,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,52.0,1.0,0.0,False Negative
83.0,12.0,191.0,1,0,2022,30.05973,-99.15139,500,1,2,654.0,17,1,5,137,20,6889.0,4.430816798843313,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387,30.05973,0.0,1.0,False Positive
67.0,249.0,58.0,1,0,2023,60.164,24.689,25,10,0,385.0,4,1,8,220,32,4489.0,4.219507705176107,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,60.164,1.0,0.0,False Negative
24.0,140.0,3.0,1,0,2024,37.103,-121.634,110,10,2,641.0,5,1,9,268,39,576.0,3.218875824868201,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,37.103,1.0,0.0,False Negative
9.0,39.0,138.0,1,0,2024,41.436,-87.038,240,0,2,565.0,15,0,8,239,35,81.0,2.302585092994046,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,41.436,0.0,1.0,False Positive
86.0,164.0,348.0,1,0,2024,49.120108,18.325704,300,5,2,526.0,8,4,6,166,24,7396.0,4.465908118654584,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,49.120108,0.0,1.0,False Positive
15.0,223.0,295.0,0,1,2025,2.811185,-60.680964,9,15,1,260.0,5,1,10,280,41,225.0,2.772588722239781,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001,2.811185,1.0,0.0,False Negative
84.0,155.0,346.0,1,0,2024,63.854,20.208,35,20,0,180.0,19,3,6,158,23,7056.0,4.442651256490317,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,63.854,1.0,0.0,False Negative
24.0,294.0,44.0,0,1,2025,55.575928,37.142732,179,10,1,398.0,3,0,9,251,37,576.0,3.218875824868201,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16,55.575928,1.0,0.0,False Negative
30.0,122.0,3.0,0,0,2025,49.2169371,7.01402,224,10,0,538.0,3,3,7,184,27,900.0,3.4339872044851463,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,49.2169371,0.0,1.0,False Positive
83.0,293.0,124.0,1,0,2023,48.886,8.693,337,34,0,264.0,3,2,11,319,46,6889.0,4.430816798843313,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,48.886,0.0,1.0,False Positive
64.0,34.0,175.0,1,0,2023,63.854,20.208,35,10,2,180.0,14,0,10,303,44,4096.0,4.174387269895637,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
41.0,4.0,203.0,1,0,2024,40.03241,-105.24567,1630,3,1,292.0,7,5,3,83,12,1681.0,3.737669618283368,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,40.03241,0.0,1.0,False Positive
3.0,55.0,118.0,1,0,2024,40.164,-105.093,1626,0,2,346.0,4,5,2,41,6,9.0,1.3862943611198906,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,40.164,0.0,1.0,False Positive
21.0,198.0,70.0,0,0,2025,38.03960606459199,23.79750602160133,239,10,1,810.0,6,5,7,186,27,441.0,3.091042453358316,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,38.03960606459199,0.0,1.0,False Positive
81.0,169.0,345.0,0,0,2025,49.2169371,7.01402,224,10,0,390.0,1,1,6,161,24,6561.0,4.406719247264253,0.2588190451025207,0.9659258262890684,1.2246467991473532e-16,-1.0,49.2169371,0.0,1.0,False Positive
67.0,9.0,199.0,1,1,2024,40.247089,-111.647828,1435,30,0,676.0,17,5,9,251,36,4489.0,4.219507705176107,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,40.247089,0.0,1.0,False Positive
80.0,179.0,28.0,1,0,2024,63.854,20.208,35,10,2,216.0,5,6,10,287,41,6400.0,4.394449154672439,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
77.0,16.0,191.0,1,0,2023,51.099,-0.217,80,25,2,614.0,2,5,9,245,35,5929.0,4.356708826689592,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,51.099,0.0,1.0,False Positive
64.0,8.0,200.0,1,0,2024,41.0053,39.2978,490,10,2,690.0,8,0,8,232,34,4096.0,4.174387269895637,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,41.0053,0.0,1.0,False Positive
52.0,39.0,160.0,1,0,2022,40.569,-105.226,1865,20,0,189.0,21,1,8,235,34,2704.0,3.970291913552122,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,40.569,0.0,1.0,False Positive
65.0,176.0,339.0,0,0,2024,-25.8485,28.2124,1425,10,2,466.0,19,2,10,283,41,4225.0,4.189654742026425,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,25.8485,1.0,0.0,False Negative
14.0,352.0,284.0,1,0,2023,63.854,20.208,35,10,2,253.0,7,6,1,22,3,196.0,2.70805020110221,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,63.854,0.0,1.0,False Positive
40.0,295.0,139.0,1,0,2023,45.651,-73.564,45,12,2,651.0,22,6,8,218,31,1600.0,3.713572066704308,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,45.651,1.0,0.0,False Negative
41.0,177.0,333.0,1,0,2023,-31.763,115.759,40,30,2,727.0,18,2,7,186,27,1681.0,3.737669618283368,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,31.763,0.0,1.0,False Positive
46.0,18.0,180.0,0,0,2025,42.687,23.307,630,15,2,689.0,9,2,1,15,3,2116.0,3.8501476017100575,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,42.687,0.0,1.0,False Positive
7.0,113.0,30.0,1,0,2021,9.859,-83.904,1397,0,0,621.0,23,4,12,365,52,49.0,2.079441541679836,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0,9.859,1.0,0.0,False Negative
2.0,344.0,288.0,1,0,2022,51.427722,7.194128,165,0,2,335.0,8,3,3,76,11,4.0,1.0986122886681098,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,51.427722,0.0,1.0,False Positive
52.0,157.0,3.0,1,0,2024,-34.851452,-58.087396,10,10,2,517.0,18,2,6,164,24,2704.0,3.970291913552122,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0,34.851452,0.0,1.0,False Positive
77.0,10.0,197.0,0,0,2025,42.408,-83.441,240,10,1,707.0,16,3,1,23,4,5929.0,4.356708826689592,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,42.408,0.0,1.0,False Positive
11.0,313.0,279.0,1,1,2021,29.319,48.04,27,10,0,192.0,1,0,12,354,51,121.0,2.4849066497880004,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0,29.319,1.0,0.0,False Negative
26.0,23.0,164.0,1,0,2022,52.062,-2.062,50,5,0,772.0,21,1,6,165,24,676.0,3.295836866004329,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,52.062,0.0,1.0,False Positive
21.0,104.0,29.0,0,0,2025,46.52,6.565,411,15,0,214.0,0,6,2,33,5,441.0,3.091042453358316,0.0,1.0,0.8660254037844386,0.5000000000000001,46.52,0.0,1.0,False Positive
53.0,182.0,338.0,1,0,2023,50.217,8.641,200,10,2,447.0,20,2,2,46,7,2809.0,3.9889840465642745,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,50.217,1.0,0.0,False Negative
48.0,23.0,176.0,0,0,2025,41.351683,69.204427,15,10,2,422.0,6,2,7,204,30,2304.0,3.8918202981106265,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,41.351683,0.0,1.0,False Positive
66.0,224.0,30.0,0,0,2025,12.991341,77.576812,919,10,2,377.0,17,1,10,301,44,4356.0,4.204692619390966,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,12.991341,0.0,1.0,False Positive
70.0,36.0,175.0,1,0,2024,63.854,20.208,35,20,0,180.0,12,4,2,47,7,4900.0,4.262679877041316,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,63.854,1.0,0.0,False Negative
32.0,189.0,329.0,1,0,2023,-3.708,128.193,10,6,0,415.0,11,6,9,246,35,1024.0,3.49650756146648,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,3.708,1.0,0.0,False Negative
43.0,19.0,178.0,0,0,2025,48.886,8.693,337,46,1,753.0,21,3,3,79,12,1849.0,3.784189633918261,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,48.886,0.0,1.0,False Positive
26.0,348.0,205.0,0,0,2025,-34.747,-58.333,10,35,2,669.0,14,5,1,25,4,676.0,3.295836866004329,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,34.747,0.0,1.0,False Positive
2.0,334.0,286.0,1,0,2023,45.315173,-73.749788,60,10,0,299.0,16,6,7,183,26,4.0,1.0986122886681098,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,45.315173,1.0,0.0,False Negative
82.0,10.0,198.0,1,0,2023,32.95,-96.84,196,20,2,302.0,5,0,1,30,5,6724.0,4.418840607796598,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,32.95,1.0,0.0,False Negative
87.0,255.0,75.0,1,1,2024,40.968,-5.668,800,5,1,559.0,13,5,9,251,36,7569.0,4.477336814478207,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,40.968,1.0,0.0,False Negative
54.0,190.0,135.0,1,1,2023,40.0091,-105.247,20,0,0,289.0,23,5,4,91,13,2916.0,4.007333185232471,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,40.0091,0.0,1.0,False Positive
65.0,156.0,353.0,1,0,2022,47.497913,19.040236,190,0,0,446.0,17,5,1,8,1,4225.0,4.189654742026425,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,47.497913,1.0,0.0,False Negative
67.0,14.0,187.0,0,0,2025,39.716,-75.21,10,5,0,699.0,18,2,7,211,31,4489.0,4.219507705176107,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,39.716,0.0,1.0,False Positive
78.0,151.0,347.0,1,0,2024,63.854,20.208,35,20,0,180.0,0,2,4,108,16,6084.0,4.3694478524670215,0.0,1.0,0.8660254037844387,-0.4999999999999998,63.854,1.0,0.0,False Negative
36.0,344.0,17.0,1,0,2024,37.867,-90.591,300,20,2,720.0,12,3,3,88,13,1296.0,3.610917912644224,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,37.867,1.0,0.0,False Negative
38.0,186.0,325.0,1,0,2024,-27.492,153.069,29,10,1,366.0,7,0,7,197,29,1444.0,3.6635616461296463,0.9659258262890684,-0.2588190451025206,-0.4999999999999997,-0.8660254037844388,27.492,1.0,0.0,False Negative
85.0,164.0,348.0,1,0,2024,48.033,17.387,124,1,2,636.0,13,0,7,197,29,7225.0,4.454347296253507,-0.2588190451025208,-0.9659258262890684,-0.4999999999999997,-0.8660254037844388,48.033,1.0,0.0,False Negative
23.0,211.0,319.0,1,0,2023,40.91431,29.30108,160,10,2,367.0,19,4,11,307,44,529.0,3.1780538303479458,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,40.91431,1.0,0.0,False Negative
81.0,183.0,11.0,1,0,2024,42.019,0.7444,755,15,1,1121.0,20,6,6,168,24,6561.0,4.406719247264253,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,42.019,0.0,1.0,False Positive
47.0,182.0,340.0,1,0,2023,45.7,4.47,500,5,0,567.0,0,4,7,188,27,2209.0,3.871201010907891,0.0,1.0,-0.4999999999999997,-0.8660254037844388,45.7,0.0,1.0,False Positive
22.0,43.0,146.0,0,1,2025,41.067555,-112.007036,1337,10,0,402.0,9,5,10,277,40,484.0,3.1354942159291497,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,41.067555,0.0,1.0,False Positive
62.0,283.0,95.0,1,0,2024,59.22,18.179,36,10,2,787.0,18,3,7,200,29,3844.0,4.143134726391533,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,59.22,1.0,0.0,False Negative
42.0,7.0,213.0,0,0,2025,47.6662,19.6496,130,30,2,744.0,12,1,8,217,32,1764.0,3.7612001156935615,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,47.6662,1.0,0.0,False Negative
51.0,17.0,182.0,0,0,2024,46.258282,14.386951,460,0,1,674.0,19,3,12,354,51,2601.0,3.951243718581428,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,46.258282,1.0,0.0,False Negative
7.0,348.0,85.0,1,0,2023,24.916,121.674,30,0,1,489.0,18,2,1,11,2,49.0,2.079441541679836,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,24.916,1.0,0.0,False Negative
80.0,19.0,209.0,1,0,2022,51.242,-0.751,100,14,0,1354.0,5,3,9,265,38,6400.0,4.394449154672439,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,51.242,0.0,1.0,False Positive
60.0,232.0,66.0,0,0,2025,48.886,8.693,337,46,1,729.0,4,3,3,86,13,3600.0,4.110873864173311,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,48.886,0.0,1.0,False Positive
34.0,21.0,173.0,1,0,2025,45.239,19.809,85,20,2,676.0,9,2,3,71,11,1156.0,3.555348061489413,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,45.239,1.0,0.0,False Negative
38.0,136.0,23.0,1,1,2022,44.286,-71.671,370,15,0,341.0,18,5,3,64,9,1444.0,3.6635616461296463,-1.0,-1.8369701987210294e-16,1.0,6.123233995736766e-17,44.286,0.0,1.0,False Positive
48.0,136.0,357.0,0,0,2025,52.342463,-1.290348,128,15,2,477.0,22,4,5,122,18,2304.0,3.8918202981106265,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387,52.342463,0.0,1.0,False Positive
57.0,58.0,212.0,0,0,2025,46.52,6.565,411,15,0,386.0,18,6,4,117,17,3249.0,4.060443010546419,-1.0,-1.8369701987210294e-16,0.8660254037844387,-0.4999999999999998,46.52,0.0,1.0,False Positive
62.0,156.0,354.0,1,1,2022,43.312,21.888,200,10,0,424.0,20,5,7,204,29,3844.0,4.143134726391533,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,43.312,1.0,0.0,False Negative
89.0,151.0,334.0,0,0,2025,40.0091,-105.247,20,0,0,432.0,19,2,9,267,39,7921.0,4.499809670330265,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,40.0091,0.0,1.0,False Positive
61.0,155.0,350.0,1,0,2024,44.141,28.617,50,45,0,876.0,3,2,5,136,20,3721.0,4.127134385045092,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387,44.141,1.0,0.0,False Negative
7.0,73.0,118.0,1,0,2023,19.415,-154.892,15,5,2,213.0,19,1,11,318,46,49.0,2.079441541679836,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,19.415,0.0,1.0,False Positive
2.0,81.0,31.0,1,0,2023,40.0091,-105.247,20,0,0,314.0,1,4,7,195,28,4.0,1.0986122886681098,0.2588190451025207,0.9659258262890684,-0.4999999999999997,-0.8660254037844388,40.0091,0.0,1.0,False Positive
1.0,62.0,19.0,1,0,2024,53.64774,-6.67057,45,0,0,248.0,19,3,9,263,38,1.0,0.6931471805599453,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,53.64774,1.0,0.0,False Negative
66.0,173.0,346.0,1,0,2022,35.713,139.762,36,0,0,743.0,11,4,11,308,44,4356.0,4.204692619390966,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,35.713,1.0,0.0,False Negative
84.0,19.0,206.0,1,0,2022,63.854,20.208,35,10,2,648.0,6,5,12,365,52,7056.0,4.442651256490317,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,63.854,0.0,1.0,False Positive
65.0,318.0,207.0,1,0,2024,63.854,20.208,35,10,2,180.0,3,2,1,10,2,4225.0,4.189654742026425,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,63.854,0.0,1.0,False Positive
73.0,217.0,52.0,1,0,2023,32.95,-96.84,196,20,2,230.0,2,0,3,72,11,5329.0,4.30406509320417,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,32.95,1.0,0.0,False Negative
90.0,12.0,191.0,1,0,2024,-19.861,-44.619,800,30,2,267.0,7,1,6,163,24,8100.0,4.51085950651685,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0,19.861,1.0,0.0,False Negative
33.0,352.0,230.0,1,0,2023,48.871,12.362,345,13,2,355.0,23,2,4,102,15,1089.0,3.5263605246161616,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,48.871,1.0,0.0,False Negative
21.0,200.0,82.0,0,0,2025,39.949,32.901,893,5,2,498.0,8,0,1,13,3,441.0,3.091042453358316,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,39.949,1.0,0.0,False Negative
34.0,78.0,173.0,0,1,2025,17.983333,-92.925,10,0,0,734.0,11,4,5,129,19,1156.0,3.555348061489413,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387,17.983333,1.0,0.0,False Negative
15.0,311.0,67.0,1,0,2023,52.062,-2.062,50,5,0,888.0,18,1,2,38,6,225.0,2.772588722239781,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,52.062,0.0,1.0,False Positive
32.0,202.0,300.0,0,0,2025,-38.28,-57.854,10,20,2,230.0,22,1,8,238,35,1024.0,3.49650756146648,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,38.28,0.0,1.0,False Positive
35.0,238.0,42.0,1,0,2024,48.871,12.362,345,13,2,361.0,6,0,4,113,17,1225.0,3.58351893845611,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,48.871,1.0,0.0,False Negative
42.0,175.0,42.0,0,0,2025,46.52,6.565,411,15,0,391.0,4,4,5,122,18,1764.0,3.7612001156935615,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,46.52,0.0,1.0,False Positive
87.0,232.0,53.0,1,0,2024,40.164,-105.093,1626,0,2,603.0,4,2,11,311,45,7569.0,4.477336814478207,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,40.164,0.0,1.0,False Positive
70.0,274.0,76.0,1,0,2024,29.308892,48.018918,55,20,2,314.0,17,3,8,242,35,4900.0,4.262679877041316,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004,29.308892,1.0,0.0,False Negative
53.0,6.0,204.0,1,0,2023,50.567,22.074,12,7,2,240.0,8,5,9,266,38,2809.0,3.9889840465642745,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,50.567,0.0,1.0,False Positive
35.0,130.0,9.0,0,0,2025,48.98756,12.05716,430,15,2,317.0,20,5,3,60,9,1225.0,3.58351893845611,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,48.98756,0.0,1.0,False Positive
78.0,171.0,346.0,0,0,2025,32.237099,-110.951012,820,3,2,668.0,8,1,9,259,38,6084.0,4.3694478524670215,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,32.237099,0.0,1.0,False Positive
60.0,346.0,123.0,1,0,2022,49.9795889,21.9123033,225,10,2,315.0,2,3,12,356,51,3600.0,4.110873864173311,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,49.9795889,0.0,1.0,False Positive
